"TransactionID","CustomerID","Date","BranchID","EmployeeID"
"72495","1990","2021-07-01 18:32:12","12",NULL
"72496","0","2021-10-06 09:23:27","4",NULL
"72497","0","2021-01-31 16:02:54","17",NULL
"72498","0","2021-09-18 16:53:31","13",NULL
"72499","1141","2021-02-26 13:36:21","15",NULL
"72500","0","2021-10-12 15:22:41","13",NULL
"72501","1907","2021-09-06 09:55:56","13",NULL
"72502","0","2021-01-10 12:15:43","15",NULL
"72503","0","2021-02-17 18:14:41","15",NULL
"72504","1789","2021-04-21 15:47:43","6",NULL
"72505","918","2021-10-20 12:47:58","18",NULL
"72506","0","2021-01-05 15:46:39","16",NULL
"72507","1980","2021-09-23 12:48:25","18","232"
"72508","0","2021-06-16 10:12:41","9","160"
"72509","0","2021-03-09 09:03:27","15",NULL
"72510","698","2021-10-23 19:41:58","3",NULL
"72511","0","2021-11-10 17:26:06","11",NULL
"72512","0","2021-01-25 14:28:17","1",NULL
"72513","874","2021-06-24 19:09:09","17",NULL
"72514","0","2021-05-25 18:47:02","8",NULL
"72515","0","2021-06-22 18:41:23","7",NULL
"72516","0","2021-11-21 19:25:11","20",NULL
"72517","0","2021-11-20 14:24:43","8",NULL
"72518","1512","2021-10-27 17:49:00","7",NULL
"72519","1418","2021-04-02 16:40:08","7",NULL
"72520","0","2021-05-13 15:08:10","3",NULL
"72521","0","2021-04-27 17:41:18","16",NULL
"72522","0","2021-01-07 09:54:55","9",NULL
"72523","0","2021-06-02 14:22:14","9","159"
"72524","0","2021-10-02 10:40:46","3",NULL
"72525","0","2021-07-18 12:48:29","15",NULL
"72526","0","2021-02-09 09:19:02","6",NULL
"72527","997","2021-08-20 10:50:41","9",NULL
"72528","0","2021-07-25 15:26:45","11",NULL
"72529","1961","2021-01-22 17:08:39","6",NULL
"72530","132","2021-02-06 09:46:11","2",NULL
"72531","1484","2021-04-29 16:03:05","5",NULL
"72532","1057","2021-12-18 12:45:16","9",NULL
"72533","0","2021-05-21 11:03:25","19","199"
"72534","0","2021-08-17 13:21:53","20",NULL
"72535","1701","2021-12-04 17:57:03","7",NULL
"72536","604","2021-12-03 09:50:19","5",NULL
"72537","586","2021-10-17 19:18:21","7",NULL
"72538","99","2021-04-18 15:32:16","8",NULL
"72539","0","2021-11-25 15:05:59","1",NULL
"72540","0","2021-04-28 15:19:57","3",NULL
"72541","0","2021-10-24 10:07:48","8",NULL
"72542","914","2021-05-17 17:41:00","9",NULL
"72543","183","2021-07-19 14:01:33","1","385"
"72544","0","2021-04-23 18:29:35","19","212"
"72545","0","2021-07-20 17:27:29","5",NULL
"72546","1849","2021-05-01 15:30:27","20","171"
"72547","933","2021-05-02 09:14:41","15",NULL
"72548","0","2021-07-03 16:49:22","10","462"
"72549","1173","2021-06-17 09:48:50","9",NULL
"72550","124","2021-01-26 19:49:55","4",NULL
"72551","862","2021-10-04 11:58:03","18",NULL
"72552","0","2021-09-22 19:00:55","15",NULL
"72553","67","2021-11-30 10:40:42","1",NULL
"72554","0","2021-03-31 13:37:05","3","287"
"72555","958","2021-11-26 15:11:14","11","441"
"72556","0","2021-08-03 11:06:54","13",NULL
"72557","1015","2021-12-22 16:25:52","1","378"
"72558","0","2021-02-12 13:36:34","4",NULL
"72559","0","2021-11-30 11:28:57","2","480"
"72560","0","2021-04-27 15:59:02","6",NULL
"72561","1292","2021-06-04 11:31:31","9",NULL
"72562","0","2021-04-14 19:52:46","3","281"
"72563","0","2021-04-01 15:43:11","16",NULL
"72564","0","2021-11-23 09:16:06","10",NULL
"72565","1778","2021-12-29 18:15:35","17",NULL
"72566","0","2021-04-14 17:36:48","10",NULL
"72567","0","2021-08-27 14:20:17","15","412"
"72568","798","2021-01-04 19:28:18","17",NULL
"72569","1305","2021-09-05 18:13:15","14",NULL
"72570","0","2021-07-29 11:05:01","4","37"
"72571","0","2021-07-10 10:25:47","18","230"
"72572","749","2021-09-06 19:53:33","17",NULL
"72573","0","2021-08-28 18:05:39","1",NULL
"72574","0","2021-03-27 09:59:50","8",NULL
"72575","0","2021-08-11 11:29:22","6",NULL
"72576","802","2021-01-21 12:56:02","15",NULL
"72577","0","2021-11-28 10:03:03","11",NULL
"72578","1038","2021-12-25 11:19:11","7","359"
"72579","1611","2021-08-14 13:44:34","17",NULL
"72580","219","2021-04-01 18:19:37","15",NULL
"72581","0","2021-10-06 13:00:25","1","382"
"72582","452","2021-02-26 15:44:59","6",NULL
"72583","0","2021-05-06 18:04:55","7",NULL
"72584","1126","2021-02-06 12:18:03","7",NULL
"72585","0","2021-08-16 15:16:22","11","449"
"72586","0","2021-12-24 16:08:19","1","387"
"72587","0","2021-06-05 10:37:36","18",NULL
"72588","0","2021-06-08 09:15:36","10",NULL
"72589","0","2021-07-01 16:31:26","3",NULL
"72590","1869","2021-11-02 15:45:53","7",NULL
"72591","1825","2021-02-24 14:19:16","15",NULL
"72592","955","2021-12-25 15:21:04","3","272"
"72593","446","2021-08-04 14:50:33","15",NULL
"72594","0","2021-06-21 12:17:16","14",NULL
"72595","0","2021-10-31 18:58:27","14",NULL
"72596","1805","2021-09-05 09:02:00","1","392"
"72597","0","2021-02-02 10:09:50","3",NULL
"72598","0","2021-09-20 09:36:46","15",NULL
"72599","0","2021-02-08 15:28:49","11",NULL
"72600","1898","2021-07-27 18:19:15","3","286"
"72601","0","2021-06-23 09:51:09","3",NULL
"72602","0","2021-04-28 09:05:19","1",NULL
"72603","0","2021-09-13 14:53:43","14",NULL
"72604","0","2021-01-11 10:07:32","7","362"
"72605","1983","2021-05-04 18:59:19","15",NULL
"72606","0","2021-02-08 13:37:07","11",NULL
"72607","1391","2021-05-17 19:39:21","3",NULL
"72608","0","2021-06-30 16:07:58","17","319"
"72609","0","2021-05-10 09:42:06","14",NULL
"72610","0","2021-11-09 18:47:13","8",NULL
"72611","0","2021-02-26 18:29:24","14","349"
"72612","0","2021-11-27 13:47:34","7",NULL
"72613","0","2021-02-02 18:34:33","17",NULL
"72614","0","2021-12-11 12:36:13","8","127"
"72615","0","2021-10-13 14:30:18","11",NULL
"72616","0","2021-12-01 19:35:27","12",NULL
"72617","168","2021-07-07 12:13:57","3","283"
"72618","0","2021-07-20 10:42:11","3","283"
"72619","0","2021-12-22 14:27:34","4",NULL
"72620","0","2021-09-22 17:35:11","2",NULL
"72621","0","2021-08-17 11:02:02","8",NULL
"72622","0","2021-06-27 14:01:22","6",NULL
"72623","186","2021-03-08 16:14:58","15",NULL
"72624","0","2021-04-05 15:19:08","17","300"
"72625","0","2021-07-04 14:54:54","1",NULL
"72626","0","2021-12-28 14:02:46","17",NULL
"72627","0","2021-04-06 12:22:01","3",NULL
"72628","0","2021-01-08 12:11:49","10","467"
"72629","0","2021-02-04 12:39:04","5",NULL
"72630","0","2021-03-18 12:49:08","8",NULL
"72631","1860","2021-02-05 11:09:15","13",NULL
"72632","0","2021-05-09 18:01:37","10",NULL
"72633","1904","2021-06-28 15:25:23","13",NULL
"72634","0","2021-09-25 13:56:37","3",NULL
"72635","0","2021-07-09 13:42:54","20",NULL
"72636","0","2021-08-12 10:20:31","3",NULL
"72637","0","2021-10-21 10:34:05","16",NULL
"72638","41","2021-06-01 10:34:25","10",NULL
"72639","0","2021-11-25 09:50:03","19",NULL
"72640","0","2021-06-04 16:48:29","3",NULL
"72641","0","2021-04-06 13:34:06","16",NULL
"72642","0","2021-09-18 11:28:05","2",NULL
"72643","0","2021-07-22 13:58:20","20","172"
"72644","0","2021-02-27 13:00:50","3",NULL
"72645","1336","2021-12-06 15:09:36","17",NULL
"72646","0","2021-03-03 10:44:30","9",NULL
"72647","0","2021-05-06 19:49:50","2",NULL
"72648","0","2021-03-25 09:22:09","6","242"
"72649","0","2021-10-25 09:10:49","17",NULL
"72650","0","2021-12-24 10:25:56","6",NULL
"72651","0","2021-03-06 10:10:00","16",NULL
"72652","0","2021-08-30 11:30:23","3",NULL
"72653","0","2021-12-26 09:52:04","18","228"
"72654","0","2021-09-23 19:10:32","7",NULL
"72655","0","2021-02-07 16:36:07","3",NULL
"72656","0","2021-07-30 09:13:08","8","116"
"72657","0","2021-12-08 12:36:49","11","457"
"72658","0","2021-05-05 18:16:56","8","123"
"72659","0","2021-12-30 15:30:37","18","234"
"72660","0","2021-04-04 10:31:51","17",NULL
"72661","0","2021-04-03 18:21:37","14","333"
"72662","75","2021-04-05 09:32:25","6",NULL
"72663","0","2021-07-03 13:06:22","1",NULL
"72664","0","2021-12-05 12:19:58","3",NULL
"72665","0","2021-08-08 11:10:18","8",NULL
"72666","0","2021-03-28 11:21:17","6",NULL
"72667","1538","2021-10-07 16:22:43","14","330"
"72668","0","2021-04-16 15:33:11","6",NULL
"72669","1522","2021-11-19 09:52:53","19",NULL
"72670","0","2021-03-06 19:19:11","6",NULL
"72671","0","2021-08-06 12:10:23","11",NULL
"72672","0","2021-06-25 13:21:39","7",NULL
"72673","0","2021-12-26 17:38:35","3",NULL
"72674","862","2021-12-20 13:28:04","8",NULL
"72675","148","2021-12-04 09:13:25","9",NULL
"72676","0","2021-04-01 12:33:36","17",NULL
"72677","0","2021-05-22 19:37:41","1","384"
"72678","1249","2021-01-17 10:34:30","3",NULL
"72679","0","2021-01-05 19:04:16","3",NULL
"72680","0","2021-08-19 11:09:38","3",NULL
"72681","0","2021-12-07 17:48:20","2",NULL
"72682","0","2021-07-11 16:21:15","5",NULL
"72683","0","2021-02-05 16:00:44","3",NULL
"72684","0","2021-04-21 19:43:04","7",NULL
"72685","661","2021-04-28 19:55:39","18",NULL
"72686","0","2021-06-10 13:39:16","1",NULL
"72687","720","2021-02-07 15:54:11","19",NULL
"72688","0","2021-04-20 18:08:37","16",NULL
"72689","0","2021-12-25 16:19:06","19","192"
"72690","0","2021-08-27 09:36:22","18",NULL
"72691","0","2021-05-13 09:52:14","20",NULL
"72692","1180","2021-11-01 17:22:49","8",NULL
"72693","0","2021-04-16 17:02:41","3",NULL
"72694","0","2021-06-07 15:04:24","10","466"
"72695","0","2021-06-08 18:07:49","16",NULL
"72696","137","2021-08-10 13:27:56","13",NULL
"72697","0","2021-06-26 18:38:55","2",NULL
"72698","0","2021-06-11 17:45:08","13",NULL
"72699","725","2021-06-10 19:56:12","10","461"
"72700","928","2021-03-19 19:50:11","1",NULL
"72701","859","2021-03-28 17:08:55","11",NULL
"72702","0","2021-01-23 17:53:08","16","435"
"72703","0","2021-04-14 10:34:22","17",NULL
"72704","993","2021-07-20 11:19:50","3",NULL
"72705","1190","2021-03-18 17:22:16","3",NULL
"72706","0","2021-03-20 17:06:44","2",NULL
"72707","863","2021-04-12 09:45:38","7",NULL
"72708","0","2021-10-22 14:01:42","7",NULL
"72709","1860","2021-11-28 10:47:25","9",NULL
"72710","0","2021-01-29 11:27:31","8",NULL
"72711","0","2021-02-14 19:39:40","1",NULL
"72712","1181","2021-05-15 14:54:44","9",NULL
"72713","0","2021-05-28 18:36:46","7","350"
"72714","60","2021-11-04 12:18:04","4",NULL
"72715","0","2021-10-23 10:13:41","11",NULL
"72716","972","2021-07-08 13:12:32","8",NULL
"72717","484","2021-02-06 17:05:31","16",NULL
"72718","0","2021-11-26 16:46:25","12",NULL
"72719","349","2021-06-30 11:32:53","13",NULL
"72720","0","2021-06-28 18:53:03","10",NULL
"72721","216","2021-11-06 19:02:56","7",NULL
"72722","0","2021-04-01 16:32:02","12",NULL
"72723","0","2021-11-28 11:53:18","4",NULL
"72724","0","2021-03-07 13:50:35","9",NULL
"72725","0","2021-07-28 18:12:27","6",NULL
"72726","0","2021-03-22 15:23:55","13",NULL
"72727","524","2021-11-21 14:12:07","4",NULL
"72728","391","2021-06-29 15:28:00","14",NULL
"72729","0","2021-04-04 11:08:15","12",NULL
"72730","1826","2021-02-28 14:49:43","4",NULL
"72731","0","2021-12-29 12:16:01","19",NULL
"72732","0","2021-10-12 10:37:11","11",NULL
"72733","0","2021-10-04 11:20:08","14",NULL
"72734","625","2021-12-14 19:50:15","12","84"
"72735","0","2021-09-20 16:22:39","14",NULL
"72736","0","2021-08-19 18:48:40","11",NULL
"72737","0","2021-04-05 15:24:09","10",NULL
"72738","0","2021-10-15 16:32:54","1","394"
"72739","0","2021-10-29 09:03:18","20",NULL
"72740","243","2021-08-17 18:02:19","4",NULL
"72741","659","2021-07-11 11:14:41","13",NULL
"72742","0","2021-12-22 13:52:17","8",NULL
"72743","0","2021-03-21 19:25:39","4","66"
"72744","0","2021-01-15 14:50:01","15","403"
"72745","0","2021-05-01 17:57:28","14","334"
"72746","0","2021-09-12 11:44:43","3",NULL
"72747","726","2021-08-16 18:49:23","8","129"
"72748","0","2021-01-02 10:15:36","7","357"
"72749","0","2021-02-12 15:41:14","13",NULL
"72750","1170","2021-07-31 17:03:09","15",NULL
"72751","0","2021-09-20 10:09:01","9",NULL
"72752","1232","2021-04-29 12:28:14","6",NULL
"72753","0","2021-05-24 18:34:02","9",NULL
"72754","738","2021-11-08 18:08:02","20","180"
"72755","0","2021-12-25 17:48:24","1",NULL
"72756","0","2021-02-05 19:30:42","3",NULL
"72757","0","2021-03-18 14:17:13","6",NULL
"72758","0","2021-07-24 15:49:47","9",NULL
"72759","0","2021-01-26 09:12:57","6","246"
"72760","0","2021-05-13 12:11:58","5",NULL
"72761","0","2021-06-26 09:42:53","14",NULL
"72762","0","2021-03-18 12:38:35","12",NULL
"72763","572","2021-06-06 10:35:08","14",NULL
"72764","0","2021-05-31 18:26:50","3",NULL
"72765","0","2021-09-10 15:50:02","5","500"
"72766","0","2021-06-01 09:59:10","8",NULL
"72767","0","2021-05-08 16:57:56","18","219"
"72768","0","2021-08-29 13:38:20","9","158"
"72769","452","2021-11-03 09:03:49","10","472"
"72770","1161","2021-06-28 13:29:39","5",NULL
"72771","1463","2021-04-20 17:22:01","3",NULL
"72772","0","2021-12-30 09:23:33","10",NULL
"72773","0","2021-04-26 17:54:08","3",NULL
"72774","1605","2021-08-01 10:29:01","19",NULL
"72775","0","2021-08-25 19:19:25","9",NULL
"72776","0","2021-01-30 09:46:33","20",NULL
"72777","0","2021-02-05 18:06:59","3",NULL
"72778","1817","2021-10-26 15:09:25","6",NULL
"72779","0","2021-04-13 16:35:57","7",NULL
"72780","0","2021-11-03 17:29:27","17",NULL
"72781","0","2021-07-08 14:15:57","10",NULL
"72782","0","2021-12-26 13:10:36","5",NULL
"72783","0","2021-01-11 09:24:53","15",NULL
"72784","1051","2021-01-10 11:20:12","20",NULL
"72785","1135","2021-08-24 18:26:29","5",NULL
"72786","0","2021-04-01 18:14:07","7",NULL
"72787","0","2021-12-25 16:25:35","8",NULL
"72788","0","2021-09-23 19:29:38","9",NULL
"72789","0","2021-12-15 10:44:42","1",NULL
"72790","0","2021-12-20 19:51:00","14",NULL
"72791","0","2021-09-25 12:23:19","19","196"
"72792","0","2021-09-05 11:22:08","3",NULL
"72793","0","2021-01-20 18:04:20","20",NULL
"72794","0","2021-10-29 14:30:38","11","448"
"72795","0","2021-08-23 16:47:14","4",NULL
"72796","0","2021-11-13 12:33:48","10",NULL
"72797","0","2021-09-05 13:36:52","18",NULL
"72798","280","2021-12-13 18:51:24","7","353"
"72799","0","2021-05-24 18:15:12","3","288"
"72800","0","2021-12-17 11:38:24","19",NULL
"72801","0","2021-06-04 11:55:12","3",NULL
"72802","547","2021-09-30 16:36:59","3",NULL
"72803","0","2021-07-30 11:22:05","12","70"
"72804","0","2021-12-25 14:26:09","13",NULL
"72805","0","2021-07-22 17:44:18","8",NULL
"72806","0","2021-08-28 11:03:24","5",NULL
"72807","0","2021-09-25 19:11:51","2",NULL
"72808","910","2021-10-09 09:15:08","4",NULL
"72809","0","2021-08-03 17:53:43","3",NULL
"72810","1395","2021-04-15 18:01:43","14",NULL
"72811","0","2021-07-19 09:54:59","3",NULL
"72812","0","2021-07-12 14:05:49","14",NULL
"72813","0","2021-03-06 12:29:39","3","274"
"72814","0","2021-03-18 13:14:29","14",NULL
"72815","0","2021-05-22 09:10:05","16","424"
"72816","0","2021-03-10 17:50:43","6",NULL
"72817","0","2021-07-27 15:33:22","13",NULL
"72818","0","2021-02-28 14:37:22","15",NULL
"72819","507","2021-08-14 10:54:17","19",NULL
"72820","1052","2021-07-18 15:23:06","7",NULL
"72821","93","2021-12-12 12:00:24","3",NULL
"72822","0","2021-04-10 19:09:29","8","121"
"72823","0","2021-02-22 12:57:09","12",NULL
"72824","0","2021-08-22 11:37:13","14","342"
"72825","0","2021-11-01 14:02:31","11",NULL
"72826","0","2021-04-22 15:31:53","12",NULL
"72827","0","2021-10-14 10:17:48","3","283"
"72828","0","2021-05-15 12:23:25","1","385"
"72829","0","2021-01-06 15:06:22","6",NULL
"72830","0","2021-08-31 09:58:19","1",NULL
"72831","684","2021-11-06 10:33:25","4","35"
"72832","0","2021-05-07 13:34:06","3",NULL
"72833","0","2021-04-05 13:19:13","14",NULL
"72834","0","2021-11-18 17:54:16","3",NULL
"72835","0","2021-04-27 17:29:48","17",NULL
"72836","0","2021-09-09 16:09:36","3",NULL
"72837","1582","2021-11-12 17:34:14","11",NULL
"72838","0","2021-01-28 19:12:16","4",NULL
"72839","0","2021-07-09 12:18:02","13","20"
"72840","0","2021-10-31 12:20:01","18","235"
"72841","0","2021-01-19 17:19:05","6",NULL
"72842","0","2021-03-13 13:53:03","5",NULL
"72843","0","2021-07-20 11:47:59","17",NULL
"72844","0","2021-12-01 12:28:18","17",NULL
"72845","0","2021-07-18 18:12:38","20",NULL
"72846","0","2021-06-08 17:10:25","15",NULL
"72847","0","2021-05-09 18:08:36","1",NULL
"72848","0","2021-01-12 12:23:28","9",NULL
"72849","0","2021-07-28 14:37:49","3",NULL
"72850","0","2021-03-28 09:58:42","3",NULL
"72851","965","2021-03-12 15:37:18","20",NULL
"72852","0","2021-05-13 12:29:52","17",NULL
"72853","0","2021-03-03 13:03:08","17",NULL
"72854","507","2021-07-20 18:44:38","17",NULL
"72855","0","2021-07-08 16:20:48","14",NULL
"72856","0","2021-09-02 09:59:29","20",NULL
"72857","0","2021-04-05 09:21:20","8","99"
"72858","0","2021-01-10 10:42:02","6",NULL
"72859","1806","2021-11-06 11:56:45","17",NULL
"72860","0","2021-10-10 13:54:31","4",NULL
"72861","0","2021-06-01 18:57:35","2",NULL
"72862","991","2021-07-14 19:30:35","12",NULL
"72863","57","2021-08-16 15:36:06","13","14"
"72864","184","2021-05-18 12:54:40","9","147"
"72865","0","2021-09-07 15:45:10","2","494"
"72866","0","2021-01-10 12:06:46","20",NULL
"72867","0","2021-08-03 19:28:50","14",NULL
"72868","0","2021-06-06 15:49:45","16",NULL
"72869","0","2021-09-13 09:00:16","3",NULL
"72870","1497","2021-10-30 18:40:38","13",NULL
"72871","0","2021-12-17 12:38:04","3",NULL
"72872","0","2021-12-12 13:26:41","7",NULL
"72873","0","2021-11-05 11:31:05","14",NULL
"72874","0","2021-05-15 10:47:45","2",NULL
"72875","1268","2021-06-10 19:31:59","6",NULL
"72876","1707","2021-06-10 14:24:15","12",NULL
"72877","0","2021-06-23 10:50:43","10",NULL
"72878","0","2021-04-21 17:46:59","10",NULL
"72879","353","2021-12-31 11:32:46","11",NULL
"72880","1558","2021-10-07 17:11:11","19","195"
"72881","0","2021-04-09 09:01:52","20",NULL
"72882","0","2021-08-02 11:24:09","1",NULL
"72883","0","2021-03-12 19:26:35","7","366"
"72884","0","2021-10-07 16:26:17","14",NULL
"72885","1335","2021-07-30 19:24:43","18",NULL
"72886","0","2021-05-20 15:04:04","17","306"
"72887","0","2021-06-30 17:44:47","4",NULL
"72888","0","2021-05-06 11:59:07","17",NULL
"72889","0","2021-10-31 12:21:40","13",NULL
"72890","0","2021-06-16 11:17:27","6",NULL
"72891","0","2021-02-10 10:04:22","1",NULL
"72892","0","2021-07-18 10:39:33","11",NULL
"72893","275","2021-10-01 17:21:29","3",NULL
"72894","1693","2021-10-05 16:25:26","17",NULL
"72895","87","2021-12-09 15:55:11","4",NULL
"72896","0","2021-02-11 19:02:31","3","272"
"72897","0","2021-07-05 12:25:54","12",NULL
"72898","0","2021-04-28 09:10:12","19",NULL
"72899","0","2021-12-19 09:50:14","17",NULL
"72900","0","2021-06-01 18:53:15","20",NULL
"72901","123","2021-12-26 16:01:17","5","506"
"72902","0","2021-12-13 11:40:13","6",NULL
"72903","0","2021-04-22 17:48:18","17",NULL
"72904","0","2021-02-21 16:07:09","5",NULL
"72905","0","2021-10-23 14:46:16","12",NULL
"72906","0","2021-11-06 17:34:02","15",NULL
"72907","0","2021-08-26 12:40:49","11",NULL
"72908","0","2021-09-19 14:36:39","11","448"
"72909","429","2021-02-17 15:46:06","2",NULL
"72910","1439","2021-09-14 17:23:08","1",NULL
"72911","0","2021-03-15 09:18:36","4","62"
"72912","0","2021-09-16 19:25:02","15",NULL
"72913","0","2021-04-23 10:38:30","9",NULL
"72914","0","2021-05-20 14:59:07","20",NULL
"72915","0","2021-12-10 10:27:26","16",NULL
"72916","0","2021-11-14 17:36:07","14",NULL
"72917","1953","2021-04-07 10:08:32","8",NULL
"72918","256","2021-06-01 18:59:36","19",NULL
"72919","0","2021-07-30 10:22:47","11",NULL
"72920","0","2021-01-03 13:31:43","7",NULL
"72921","0","2021-01-11 09:30:53","16",NULL
"72922","0","2021-10-10 18:26:19","7",NULL
"72923","118","2021-11-16 16:13:23","9",NULL
"72924","1593","2021-10-31 09:38:16","7",NULL
"72925","0","2021-07-01 11:30:24","19","214"
"72926","0","2021-03-27 12:33:53","11",NULL
"72927","0","2021-02-18 16:03:48","9",NULL
"72928","0","2021-07-10 13:27:08","7",NULL
"72929","831","2021-11-27 09:55:20","20",NULL
"72930","0","2021-11-14 09:47:32","13",NULL
"72931","818","2021-06-05 10:58:45","18",NULL
"72932","524","2021-02-06 19:51:24","19","196"
"72933","0","2021-12-10 19:50:59","8",NULL
"72934","0","2021-09-24 14:52:21","5",NULL
"72935","980","2021-08-25 18:02:12","10",NULL
"72936","0","2021-05-06 11:50:26","3","276"
"72937","1902","2021-08-12 13:17:15","11","444"
"72938","0","2021-10-17 09:13:19","2",NULL
"72939","0","2021-02-09 17:17:53","15",NULL
"72940","753","2021-07-14 19:02:00","1",NULL
"72941","0","2021-12-02 13:56:28","17",NULL
"72942","0","2021-01-27 15:14:53","17",NULL
"72943","0","2021-03-07 14:23:06","14",NULL
"72944","0","2021-08-26 18:34:38","12",NULL
"72945","1551","2021-05-25 13:59:14","19",NULL
"72946","0","2021-08-04 09:01:16","6","247"
"72947","0","2021-05-28 17:06:10","15","409"
"72948","0","2021-07-24 14:06:47","9","150"
"72949","0","2021-08-10 10:43:33","10",NULL
"72950","221","2021-04-26 12:53:19","5",NULL
"72951","0","2021-02-24 14:10:59","3",NULL
"72952","1848","2021-01-21 11:48:03","1",NULL
"72953","0","2021-03-25 19:06:46","6","242"
"72954","970","2021-02-12 09:24:40","5",NULL
"72955","999","2021-07-26 09:53:09","5",NULL
"72956","0","2021-11-30 14:48:33","19",NULL
"72957","1829","2021-12-18 18:14:09","3",NULL
"72958","0","2021-09-01 13:17:13","4",NULL
"72959","0","2021-10-07 18:58:15","16",NULL
"72960","0","2021-07-22 14:42:49","17",NULL
"72961","0","2021-03-14 09:56:58","13",NULL
"72962","0","2021-04-21 09:53:55","16",NULL
"72963","0","2021-06-01 12:28:27","12",NULL
"72964","0","2021-03-14 13:35:29","3",NULL
"72965","857","2021-09-04 17:57:56","10",NULL
"72966","835","2021-01-30 11:24:58","15",NULL
"72967","1916","2021-04-11 09:01:18","3","291"
"72968","1046","2021-11-10 11:56:15","16","425"
"72969","1956","2021-03-30 17:44:01","4","35"
"72970","0","2021-04-15 16:41:24","5",NULL
"72971","0","2021-04-29 19:36:23","8",NULL
"72972","0","2021-06-19 19:12:52","14",NULL
"72973","0","2021-01-28 17:30:18","20",NULL
"72974","0","2021-03-09 10:54:12","18",NULL
"72975","884","2021-07-20 18:10:00","10",NULL
"72976","191","2021-01-10 17:35:30","9",NULL
"72977","1507","2021-10-16 10:02:06","4",NULL
"72978","0","2021-05-05 19:16:27","17","296"
"72979","105","2021-05-03 12:19:17","7",NULL
"72980","1621","2021-10-05 17:22:19","15",NULL
"72981","297","2021-12-08 15:07:53","12",NULL
"72982","649","2021-06-08 17:18:24","3","286"
"72983","0","2021-04-17 15:14:33","10","464"
"72984","0","2021-11-27 16:01:09","10",NULL
"72985","0","2021-04-12 14:10:31","20",NULL
"72986","1620","2021-06-12 17:09:06","13","31"
"72987","0","2021-06-04 17:11:31","13",NULL
"72988","0","2021-06-15 17:20:01","1",NULL
"72989","0","2021-07-05 12:25:01","11",NULL
"72990","0","2021-01-01 15:05:39","13",NULL
"72991","0","2021-07-16 17:26:56","6",NULL
"72992","0","2021-08-27 17:34:55","14",NULL
"72993","1770","2021-07-21 16:54:14","17",NULL
"72994","1253","2021-06-12 16:01:27","3",NULL
"72995","1963","2021-02-23 13:09:24","16",NULL
"72996","1532","2021-01-17 13:20:44","8","111"
"72997","1735","2021-05-15 10:49:27","19",NULL
"72998","1096","2021-07-09 17:14:52","20",NULL
"72999","0","2021-10-24 19:05:10","10","466"
"73000","1120","2021-02-14 11:33:32","13",NULL
"73001","0","2021-06-11 13:51:44","14",NULL
"73002","0","2021-01-22 11:07:59","14",NULL
"73003","676","2021-02-15 16:08:55","7",NULL
"73004","1777","2021-02-05 10:36:26","14",NULL
"73005","0","2021-07-15 16:43:33","3","275"
"73006","0","2021-11-13 10:35:42","11",NULL
"73007","0","2021-12-28 19:52:13","14",NULL
"73008","0","2021-06-21 19:59:57","10",NULL
"73009","49","2021-07-03 10:52:49","14",NULL
"73010","0","2021-04-10 16:38:08","18",NULL
"73011","0","2021-07-10 19:52:22","17",NULL
"73012","0","2021-12-26 16:32:27","19","217"
"73013","0","2021-12-02 16:50:04","5",NULL
"73014","555","2021-12-18 13:56:10","14","330"
"73015","0","2021-02-19 18:21:19","3",NULL
"73016","0","2021-08-05 13:18:45","2",NULL
"73017","1191","2021-04-19 16:37:40","14",NULL
"73018","0","2021-12-30 19:08:34","7","350"
"73019","0","2021-12-21 12:07:02","7",NULL
"73020","0","2021-01-22 14:38:59","4",NULL
"73021","0","2021-12-08 19:46:05","12",NULL
"73022","0","2021-01-20 12:38:05","8",NULL
"73023","150","2021-06-18 17:05:12","8",NULL
"73024","0","2021-06-11 14:26:55","8",NULL
"73025","853","2021-11-15 13:15:15","2",NULL
"73026","0","2021-01-14 19:30:42","2",NULL
"73027","1322","2021-01-02 12:44:46","2",NULL
"73028","0","2021-05-16 19:18:21","14",NULL
"73029","0","2021-08-24 16:24:29","14",NULL
"73030","253","2021-02-20 15:59:01","2",NULL
"73031","0","2021-05-18 11:04:37","18",NULL
"73032","0","2021-06-11 16:43:31","4",NULL
"73033","0","2021-12-01 09:16:00","18","228"
"73034","1365","2021-12-03 17:03:07","20",NULL
"73035","804","2021-06-10 19:25:40","7",NULL
"73036","0","2021-10-21 09:17:51","18","233"
"73037","0","2021-11-11 17:13:52","10",NULL
"73038","0","2021-10-14 18:29:18","13",NULL
"73039","0","2021-04-16 13:14:59","17",NULL
"73040","190","2021-03-17 15:34:52","4",NULL
"73041","0","2021-05-06 18:32:48","3",NULL
"73042","0","2021-06-18 10:00:49","6",NULL
"73043","1136","2021-06-04 10:55:10","11","457"
"73044","0","2021-01-02 12:25:25","8",NULL
"73045","0","2021-04-22 10:51:41","3",NULL
"73046","1776","2021-08-13 19:10:23","6","247"
"73047","0","2021-08-20 12:44:45","20","180"
"73048","1895","2021-09-28 19:42:03","15",NULL
"73049","1599","2021-01-19 13:01:30","12",NULL
"73050","421","2021-07-06 16:42:27","3",NULL
"73051","0","2021-11-02 15:17:03","9",NULL
"73052","0","2021-12-21 15:43:22","3",NULL
"73053","619","2021-05-27 09:37:35","7",NULL
