Customer_ID,Product_ID,Transaction_Date,Units_Sold
734,539,2020-04-13,5
556,791,2020-04-13,3
483,1569,2020-04-13,1
752,1139,2020-04-13,7
242,1713,2020-04-13,4
529,837,2020-04-13,7
588,818,2020-04-13,6
531,1940,2020-04-13,6
168,1298,2020-04-13,8
173,1510,2020-04-13,1
254,522,2020-04-13,8
167,237,2020-04-13,10
195,998,2020-04-13,7
790,1130,2020-04-13,2
779,708,2020-04-13,6
843,419,2020-04-13,2
726,1827,2020-04-14,6
716,1170,2020-04-14,9
704,1547,2020-04-14,6
851,74,2020-04-14,1
957,1602,2020-04-14,9
477,1968,2020-04-14,2
220,409,2020-04-14,3
121,1519,2020-04-14,4
256,1131,2020-04-14,7
581,168,2020-04-14,3
144,1248,2020-04-14,9
762,1926,2020-04-14,3
102,1882,2020-04-14,10
400,1749,2020-04-14,9
942,13,2020-04-14,2
659,570,2020-04-14,10
894,817,2020-04-14,1
199,1117,2020-04-14,7
731,156,2020-04-14,3
114,1887,2020-04-14,4
515,1444,2020-04-14,10
544,850,2020-04-14,1
149,179,2020-04-14,10
849,923,2020-04-14,3
229,1155,2020-04-14,10
838,288,2020-04-14,4
475,1598,2020-04-14,4
380,1313,2020-04-14,6
132,1369,2020-04-14,5
766,1431,2020-04-14,2
244,1747,2020-04-14,10
309,616,2020-04-14,3
467,777,2020-04-14,4
282,237,2020-04-14,6
469,168,2020-04-14,1
145,1575,2020-04-14,6
384,1430,2020-04-14,9
210,1898,2020-04-14,10
496,1995,2020-04-14,10
260,237,2020-04-14,1
388,922,2020-04-14,2
174,1441,2020-04-14,10
151,544,2020-04-14,3
899,867,2020-04-14,1
238,2,2020-04-14,3
105,832,2020-04-14,2
820,1021,2020-04-15,10
197,172,2020-04-15,5
558,1629,2020-04-15,4
887,187,2020-04-15,10
706,627,2020-04-15,5
999,1759,2020-04-15,6
477,337,2020-04-15,6
517,416,2020-04-15,2
523,1300,2020-04-15,3
578,1425,2020-04-15,8
731,1860,2020-04-15,10
972,1085,2020-04-15,8
847,185,2020-04-15,1
732,838,2020-04-15,5
461,1438,2020-04-15,7
944,1785,2020-04-15,6
686,713,2020-04-15,9
231,795,2020-04-15,9
351,1043,2020-04-15,7
269,794,2020-04-15,8
952,469,2020-04-15,9
781,813,2020-04-15,1
128,1261,2020-04-15,2
668,1333,2020-04-15,4
101,1694,2020-04-15,10
102,245,2020-04-15,2
328,109,2020-04-15,7
281,1202,2020-04-15,7
698,1189,2020-04-15,2
877,510,2020-04-15,2
844,1733,2020-04-15,5
347,1827,2020-04-15,6
868,1258,2020-04-15,3
158,821,2020-04-15,10
136,1742,2020-04-15,4
573,1898,2020-04-15,2
384,68,2020-04-15,4
218,1372,2020-04-15,1
725,246,2020-04-15,6
381,142,2020-04-15,5
213,867,2020-04-15,8
568,1105,2020-04-15,7
117,288,2020-04-15,6
770,1135,2020-04-15,9
912,1974,2020-04-15,8
150,838,2020-04-15,7
945,248,2020-04-15,7
900,1795,2020-04-15,2
742,867,2020-04-15,4
141,122,2020-04-15,4
308,707,2020-04-15,7
100,571,2020-04-15,1
891,1673,2020-04-15,7
869,1105,2020-04-15,5
728,1156,2020-04-15,8
515,284,2020-04-15,1
395,334,2020-04-15,6
110,1341,2020-04-15,1
641,1413,2020-04-15,5
778,450,2020-04-15,8
193,1438,2020-04-15,9
236,1446,2020-04-16,9
237,1661,2020-04-16,9
961,1577,2020-04-16,1
220,1884,2020-04-16,1
146,937,2020-04-16,6
539,1068,2020-04-16,3
873,1651,2020-04-16,8
944,368,2020-04-16,10
831,1118,2020-04-16,9
265,517,2020-04-16,9
631,1699,2020-04-16,9
491,1291,2020-04-16,5
127,832,2020-04-16,6
566,75,2020-04-16,10
140,1888,2020-04-16,1
789,1378,2020-04-16,8
875,545,2020-04-16,7
257,141,2020-04-16,9
734,883,2020-04-16,2
428,1822,2020-04-16,1
585,939,2020-04-16,2
273,1267,2020-04-16,5
470,1108,2020-04-16,4
142,1922,2020-04-16,3
560,914,2020-04-16,4
539,1532,2020-04-16,9
791,989,2020-04-16,8
965,1898,2020-04-16,8
611,558,2020-04-16,6
448,1108,2020-04-16,3
614,176,2020-04-16,9
708,450,2020-04-16,5
133,1000,2020-04-16,8
283,162,2020-04-16,5
524,245,2020-04-16,8
221,1647,2020-04-16,7
260,1052,2020-04-16,1
606,837,2020-04-16,9
978,484,2020-04-16,5
594,65,2020-04-16,6
529,1639,2020-04-16,7
767,1639,2020-04-16,7
798,1721,2020-04-16,5
222,1796,2020-04-16,1
320,795,2020-04-16,6
517,419,2020-04-16,4
869,1605,2020-04-16,2
821,309,2020-04-16,4
901,1428,2020-04-16,6
342,265,2020-04-16,5
172,23,2020-04-16,2
142,1903,2020-04-16,1
488,20,2020-04-16,9
255,908,2020-04-16,9
729,777,2020-04-17,6
436,1048,2020-04-17,3
405,118,2020-04-17,1
959,1785,2020-04-17,10
142,726,2020-04-17,4
881,1495,2020-04-17,2
863,677,2020-04-17,5
875,1545,2020-04-17,10
796,1153,2020-04-17,3
674,1596,2020-04-17,1
298,162,2020-04-17,6
492,558,2020-04-17,4
726,1487,2020-04-17,1
426,1068,2020-04-17,5
763,74,2020-04-17,8
113,1882,2020-04-17,8
187,1341,2020-04-17,10
690,144,2020-04-17,4
893,1244,2020-04-17,8
437,262,2020-04-17,7
844,922,2020-04-17,8
952,121,2020-04-17,5
179,1307,2020-04-17,8
616,1048,2020-04-17,8
511,124,2020-04-17,4
375,1286,2020-04-17,2
160,1775,2020-04-17,4
556,643,2020-04-17,7
212,1918,2020-04-17,8
999,638,2020-04-17,8
980,1495,2020-04-17,4
880,593,2020-04-17,3
300,1048,2020-04-17,7
521,1425,2020-04-17,5
336,1372,2020-04-17,7
150,1340,2020-04-17,4
463,867,2020-04-17,7
299,1108,2020-04-17,9
477,1084,2020-04-17,1
715,769,2020-04-17,1
786,1926,2020-04-17,10
208,1653,2020-04-17,8
327,970,2020-04-17,1
920,327,2020-04-17,1
439,832,2020-04-17,7
240,660,2020-04-17,6
832,1531,2020-04-17,3
637,425,2020-04-17,5
710,1952,2020-04-17,6
398,1569,2020-04-17,4
786,922,2020-04-17,9
715,79,2020-04-17,5
946,1942,2020-04-18,2
776,1245,2020-04-18,10
774,765,2020-04-18,3
965,1463,2020-04-18,3
713,1953,2020-04-18,9
974,107,2020-04-18,5
966,431,2020-04-18,5
848,1886,2020-04-18,4
522,1643,2020-04-18,3
856,431,2020-04-18,5
383,1459,2020-04-18,4
879,1898,2020-04-18,8
512,1252,2020-04-18,2
933,1598,2020-04-18,4
654,376,2020-04-18,3
416,1294,2020-04-18,2
107,1704,2020-04-18,8
747,660,2020-04-18,10
951,1340,2020-04-18,10
906,41,2020-04-18,5
646,103,2020-04-18,3
101,623,2020-04-18,3
547,1986,2020-04-18,1
653,1340,2020-04-18,5
132,827,2020-04-18,3
391,1917,2020-04-18,3
364,1805,2020-04-18,6
776,1445,2020-04-18,1
554,334,2020-04-18,1
841,1873,2020-04-18,6
292,443,2020-04-18,4
870,1829,2020-04-18,1
211,419,2020-04-18,4
503,776,2020-04-18,1
640,1568,2020-04-18,9
162,1474,2020-04-18,10
486,1791,2020-04-18,7
383,1814,2020-04-19,3
838,1854,2020-04-19,9
576,865,2020-04-19,9
946,541,2020-04-19,7
956,1317,2020-04-19,8
377,1131,2020-04-19,1
559,974,2020-04-19,8
617,1687,2020-04-19,6
896,1514,2020-04-19,3
336,472,2020-04-19,2
442,1575,2020-04-19,8
217,335,2020-04-19,10
195,933,2020-04-19,4
731,1463,2020-04-19,9
537,141,2020-04-19,10
662,357,2020-04-19,3
538,1603,2020-04-19,1
264,1243,2020-04-19,7
109,1538,2020-04-19,4
677,1898,2020-04-19,4
143,1727,2020-04-19,8
151,1475,2020-04-19,2
666,1371,2020-04-19,5
420,837,2020-04-19,5
985,1470,2020-04-19,6
831,285,2020-04-19,5
792,1661,2020-04-19,5
329,618,2020-04-19,7
330,419,2020-04-19,9
657,648,2020-04-19,5
984,1884,2020-04-19,5
156,1506,2020-04-19,4
735,103,2020-04-19,8
927,567,2020-04-19,2
164,248,2020-04-19,2
569,571,2020-04-19,2
808,38,2020-04-19,8
418,1013,2020-04-19,5
375,513,2020-04-19,2
713,1817,2020-04-19,7
543,993,2020-04-19,2
143,368,2020-04-19,9
230,1378,2020-04-19,5
433,68,2020-04-19,1
818,829,2020-04-19,2
112,710,2020-04-19,5
297,1775,2020-04-19,9
959,176,2020-04-19,9
181,934,2020-04-19,1
935,237,2020-04-19,1
389,1655,2020-04-19,1
527,1884,2020-04-19,5
494,1105,2020-04-19,4
334,1397,2020-04-20,7
259,303,2020-04-20,8
433,1908,2020-04-20,4
487,1879,2020-04-20,7
786,1694,2020-04-20,2
193,1587,2020-04-20,1
562,867,2020-04-20,6
709,1909,2020-04-20,6
638,1547,2020-04-20,3
185,647,2020-04-20,3
417,115,2020-04-20,5
620,1425,2020-04-20,5
215,1474,2020-04-20,3
662,1170,2020-04-20,9
916,1411,2020-04-20,7
125,469,2020-04-20,8
548,1629,2020-04-20,6
577,567,2020-04-20,5
693,972,2020-04-20,7
137,826,2020-04-20,4
146,1917,2020-04-20,5
795,20,2020-04-20,1
340,1544,2020-04-20,6
246,156,2020-04-20,2
139,453,2020-04-20,1
438,638,2020-04-20,5
414,1248,2020-04-20,7
806,571,2020-04-20,3
598,288,2020-04-20,7
932,229,2020-04-20,1
215,56,2020-04-20,3
524,179,2020-04-20,6
304,4,2020-04-20,4
329,1829,2020-04-20,10
833,1040,2020-04-20,9
507,937,2020-04-20,4
965,938,2020-04-20,5
900,409,2020-04-20,10
981,900,2020-04-20,2
560,1313,2020-04-20,5
990,777,2020-04-20,3
845,1800,2020-04-20,8
326,324,2020-04-20,7
242,510,2020-04-21,7
318,1301,2020-04-21,1
714,978,2020-04-21,1
231,690,2020-04-21,7
288,1248,2020-04-21,7
537,1603,2020-04-21,9
581,51,2020-04-21,4
870,1919,2020-04-21,5
300,523,2020-04-21,2
310,708,2020-04-21,4
482,542,2020-04-21,7
911,389,2020-04-21,2
480,1301,2020-04-21,10
453,41,2020-04-21,8
733,1966,2020-04-21,1
179,1699,2020-04-21,4
580,1770,2020-04-21,2
153,102,2020-04-21,5
447,4,2020-04-21,8
607,1769,2020-04-21,6
379,1770,2020-04-21,5
346,908,2020-04-21,6
316,1884,2020-04-21,6
885,1269,2020-04-21,5
413,1028,2020-04-21,2
729,833,2020-04-21,7
769,1269,2020-04-21,7
897,905,2020-04-21,10
329,172,2020-04-21,3
184,467,2020-04-21,8
140,939,2020-04-21,4
600,1170,2020-04-21,2
751,1319,2020-04-21,3
907,470,2020-04-21,5
135,618,2020-04-21,3
226,1035,2020-04-21,7
220,791,2020-04-21,9
141,588,2020-04-21,3
633,1879,2020-04-21,6
120,777,2020-04-21,8
615,993,2020-04-21,6
898,1742,2020-04-21,7
331,1685,2020-04-21,6
560,463,2020-04-21,8
352,1397,2020-04-21,4
619,946,2020-04-21,1
601,1690,2020-04-21,4
533,2,2020-04-21,8
297,1533,2020-04-21,5
372,765,2020-04-21,4
858,571,2020-04-21,10
863,535,2020-04-21,8
532,430,2020-04-22,2
569,693,2020-04-22,5
473,1441,2020-04-22,4
845,91,2020-04-22,9
654,566,2020-04-22,10
742,1548,2020-04-22,8
416,267,2020-04-22,1
787,327,2020-04-22,9
892,156,2020-04-22,5
435,245,2020-04-22,5
384,1963,2020-04-22,5
461,485,2020-04-22,9
252,1179,2020-04-22,5
489,1366,2020-04-22,10
945,327,2020-04-22,8
630,1768,2020-04-22,3
709,1963,2020-04-22,2
245,1064,2020-04-22,8
233,389,2020-04-22,6
650,929,2020-04-22,10
252,327,2020-04-22,3
801,1935,2020-04-22,3
695,1883,2020-04-22,2
231,1484,2020-04-22,9
710,1269,2020-04-22,9
938,334,2020-04-22,4
458,210,2020-04-22,8
520,1464,2020-04-22,6
962,258,2020-04-22,10
804,587,2020-04-22,1
701,993,2020-04-22,2
237,648,2020-04-22,6
912,1992,2020-04-22,6
846,1230,2020-04-22,1
647,1467,2020-04-22,2
391,41,2020-04-22,3
495,827,2020-04-22,6
414,1538,2020-04-22,3
483,335,2020-04-22,9
506,1931,2020-04-22,3
103,777,2020-04-22,8
903,827,2020-04-22,10
983,1538,2020-04-22,6
394,622,2020-04-22,2
299,162,2020-04-22,9
312,467,2020-04-22,8
704,951,2020-04-22,5
753,746,2020-04-22,8
761,1437,2020-04-22,4
532,822,2020-04-22,5
278,162,2020-04-22,10
744,1269,2020-04-22,2
553,1730,2020-04-23,3
261,1206,2020-04-23,6
362,368,2020-04-23,5
485,20,2020-04-23,4
155,1425,2020-04-23,9
299,1981,2020-04-23,4
528,1699,2020-04-23,9
636,1563,2020-04-23,3
280,1441,2020-04-23,6
402,498,2020-04-23,10
154,1475,2020-04-23,9
186,335,2020-04-23,2
167,594,2020-04-23,6
479,1312,2020-04-23,9
588,258,2020-04-23,2
888,1993,2020-04-23,5
364,456,2020-04-23,5
929,1785,2020-04-23,8
826,1378,2020-04-23,4
676,399,2020-04-23,6
295,1747,2020-04-23,4
214,678,2020-04-23,1
959,1297,2020-04-23,8
950,1953,2020-04-23,7
546,1988,2020-04-23,10
218,1000,2020-04-23,2
309,541,2020-04-23,3
923,1733,2020-04-23,5
821,558,2020-04-23,5
341,1699,2020-04-23,9
434,143,2020-04-23,4
760,1193,2020-04-23,10
923,150,2020-04-23,9
215,933,2020-04-23,10
664,952,2020-04-23,4
289,99,2020-04-23,9
685,405,2020-04-23,2
219,902,2020-04-23,10
692,985,2020-04-23,5
442,1639,2020-04-23,4
718,469,2020-04-23,10
764,507,2020-04-23,3
513,1084,2020-04-23,1
164,959,2020-04-23,7
568,69,2020-04-23,3
471,1493,2020-04-23,9
600,172,2020-04-23,9
889,1317,2020-04-23,1
320,481,2020-04-24,2
971,489,2020-04-24,6
999,1827,2020-04-24,8
226,871,2020-04-24,8
286,1639,2020-04-24,1
995,865,2020-04-24,4
352,125,2020-04-24,7
654,1742,2020-04-24,7
111,125,2020-04-24,5
416,456,2020-04-24,7
886,248,2020-04-24,10
277,1790,2020-04-24,2
468,1117,2020-04-24,10
605,424,2020-04-24,2
543,319,2020-04-24,6
623,368,2020-04-24,6
152,1520,2020-04-24,7
573,389,2020-04-24,9
391,1048,2020-04-24,9
365,1054,2020-04-24,4
202,308,2020-04-24,2
693,585,2020-04-24,1
384,1297,2020-04-24,2
258,1139,2020-04-24,7
928,1117,2020-04-24,9
324,1532,2020-04-24,10
121,1410,2020-04-24,4
110,1407,2020-04-24,3
644,1474,2020-04-24,8
805,1728,2020-04-24,6
765,638,2020-04-24,4
996,1852,2020-04-24,8
773,1170,2020-04-24,6
430,1775,2020-04-24,9
296,783,2020-04-24,3
204,783,2020-04-24,5
542,763,2020-04-24,6
510,1267,2020-04-24,2
783,121,2020-04-24,6
314,1339,2020-04-24,5
711,1622,2020-04-24,8
455,1368,2020-04-24,1
927,1339,2020-04-24,2
441,570,2020-04-24,2
765,205,2020-04-24,7
849,1547,2020-04-24,9
623,496,2020-04-24,8
314,373,2020-04-24,6
997,807,2020-04-24,5
956,1434,2020-04-24,1
697,1720,2020-04-24,9
445,107,2020-04-24,6
831,544,2020-04-24,9
894,698,2020-04-25,1
479,1045,2020-04-25,4
469,41,2020-04-25,5
793,1926,2020-04-25,1
173,162,2020-04-25,2
860,162,2020-04-25,5
392,939,2020-04-25,9
809,707,2020-04-25,6
111,456,2020-04-25,6
494,571,2020-04-25,5
524,409,2020-04-25,8
369,1311,2020-04-25,2
342,993,2020-04-25,5
218,777,2020-04-25,1
728,1981,2020-04-25,4
208,514,2020-04-25,4
656,459,2020-04-25,6
758,535,2020-04-25,7
707,1676,2020-04-25,9
124,1961,2020-04-25,4
481,1397,2020-04-25,1
531,1533,2020-04-25,4
412,1048,2020-04-25,1
623,1655,2020-04-25,6
157,1340,2020-04-25,10
181,399,2020-04-25,9
862,1156,2020-04-25,8
480,689,2020-04-25,2
125,828,2020-04-25,3
438,1547,2020-04-25,4
725,563,2020-04-25,7
623,1443,2020-04-25,6
872,1290,2020-04-25,3
788,366,2020-04-25,10
124,156,2020-04-25,6
398,74,2020-04-25,10
587,1150,2020-04-25,3
827,1474,2020-04-25,9
381,1269,2020-04-25,8
170,244,2020-04-25,10
156,517,2020-04-25,3
618,1584,2020-04-25,8
983,593,2020-04-25,6
721,6,2020-04-25,3
130,987,2020-04-25,9
480,1795,2020-04-25,6
277,1768,2020-04-25,8
668,1341,2020-04-25,3
179,103,2020-04-25,6
392,537,2020-04-25,10
867,405,2020-04-25,4
370,141,2020-04-25,4
832,1156,2020-04-25,3
580,620,2020-04-25,5
884,21,2020-04-25,1
352,917,2020-04-25,8
123,963,2020-04-25,4
298,1156,2020-04-26,6
291,399,2020-04-26,10
630,1781,2020-04-26,5
567,165,2020-04-26,3
746,1544,2020-04-26,3
217,1092,2020-04-26,6
265,1345,2020-04-26,5
610,4,2020-04-26,8
925,11,2020-04-26,6
584,1364,2020-04-26,10
120,1783,2020-04-26,8
283,1098,2020-04-26,8
208,1884,2020-04-26,8
488,618,2020-04-26,6
417,1547,2020-04-26,3
496,623,2020-04-26,1
217,1368,2020-04-26,2
442,1884,2020-04-26,6
147,1744,2020-04-26,10
753,1896,2020-04-26,1
577,1130,2020-04-26,2
793,1441,2020-04-26,6
984,1827,2020-04-26,6
526,142,2020-04-26,8
309,570,2020-04-26,8
973,1176,2020-04-26,8
664,1841,2020-04-26,10
713,1105,2020-04-26,8
929,334,2020-04-26,1
926,371,2020-04-26,4
444,836,2020-04-26,6
354,682,2020-04-26,10
480,933,2020-04-26,7
389,769,2020-04-26,1
688,1844,2020-04-26,3
371,2,2020-04-26,5
786,1430,2020-04-26,3
943,829,2020-04-26,1
919,1047,2020-04-26,5
450,1545,2020-04-26,1
287,1475,2020-04-26,9
951,1153,2020-04-26,3
659,1016,2020-04-26,3
192,1437,2020-04-26,4
726,714,2020-04-26,9
401,238,2020-04-26,3
861,4,2020-04-27,7
613,1297,2020-04-27,6
456,660,2020-04-27,8
276,833,2020-04-27,4
297,1931,2020-04-27,4
798,708,2020-04-27,8
289,691,2020-04-27,6
259,1111,2020-04-27,9
786,1809,2020-04-27,1
593,1536,2020-04-27,8
715,937,2020-04-27,10
237,618,2020-04-27,6
199,1397,2020-04-27,10
194,1267,2020-04-27,4
979,937,2020-04-27,7
820,837,2020-04-27,1
549,169,2020-04-27,10
498,1960,2020-04-27,1
295,618,2020-04-27,6
258,712,2020-04-27,10
133,871,2020-04-27,3
393,1474,2020-04-27,2
203,733,2020-04-27,10
890,1532,2020-04-27,6
561,163,2020-04-27,8
735,1301,2020-04-27,4
192,571,2020-04-27,9
843,172,2020-04-27,8
979,1865,2020-04-27,9
537,1889,2020-04-27,8
847,1126,2020-04-27,4
159,1940,2020-04-27,10
705,1909,2020-04-27,8
170,105,2020-04-27,10
432,1370,2020-04-27,7
825,1467,2020-04-27,8
138,1493,2020-04-27,3
582,1587,2020-04-27,5
215,40,2020-04-27,9
871,1744,2020-04-28,2
176,331,2020-04-28,8
759,155,2020-04-28,6
445,1051,2020-04-28,4
689,1438,2020-04-28,5
201,633,2020-04-28,9
514,150,2020-04-28,7
440,1605,2020-04-28,5
161,1179,2020-04-28,9
799,1063,2020-04-28,1
154,142,2020-04-28,9
541,1950,2020-04-28,10
201,950,2020-04-28,4
322,1071,2020-04-28,4
799,1800,2020-04-28,7
868,1158,2020-04-28,4
414,1995,2020-04-28,9
271,980,2020-04-28,1
854,1763,2020-04-28,5
773,1174,2020-04-28,6
631,1814,2020-04-28,10
424,1631,2020-04-28,6
425,418,2020-04-28,9
993,1105,2020-04-28,8
174,993,2020-04-28,1
395,1812,2020-04-28,10
159,1584,2020-04-28,8
420,41,2020-04-28,5
993,677,2020-04-28,8
883,1065,2020-04-28,10
254,977,2020-04-28,5
902,658,2020-04-28,3
289,1538,2020-04-28,3
154,708,2020-04-28,7
523,268,2020-04-28,1
952,1520,2020-04-28,9
261,1720,2020-04-28,9
298,427,2020-04-28,10
810,219,2020-04-28,9
661,744,2020-04-28,3
326,639,2020-04-28,10
832,1936,2020-04-28,7
859,1091,2020-04-28,1
686,271,2020-04-28,3
474,1474,2020-04-28,4
381,1117,2020-04-28,7
528,620,2020-04-28,2
460,259,2020-04-28,8
187,43,2020-04-28,3
680,172,2020-04-28,8
485,1119,2020-04-28,4
660,1827,2020-04-28,1
498,1800,2020-04-28,8
661,859,2020-04-28,2
223,1060,2020-04-28,6
918,1129,2020-04-28,5
400,353,2020-04-29,6
573,1946,2020-04-29,8
684,526,2020-04-29,2
402,1132,2020-04-29,5
482,1366,2020-04-29,2
813,1919,2020-04-29,7
282,819,2020-04-29,9
550,1719,2020-04-29,9
368,1277,2020-04-29,4
688,1775,2020-04-29,9
420,1781,2020-04-29,5
585,431,2020-04-29,8
763,1909,2020-04-29,5
659,1130,2020-04-29,2
415,626,2020-04-29,2
645,978,2020-04-29,6
615,1896,2020-04-29,6
172,309,2020-04-29,1
514,1047,2020-04-29,3
593,1827,2020-04-29,1
196,1824,2020-04-29,3
847,1139,2020-04-29,8
272,946,2020-04-29,9
154,1269,2020-04-29,4
257,135,2020-04-29,10
547,1410,2020-04-29,2
238,712,2020-04-29,2
926,1495,2020-04-29,9
526,707,2020-04-29,6
238,55,2020-04-29,1
746,1297,2020-04-29,1
957,1658,2020-04-29,8
620,88,2020-04-29,2
896,877,2020-04-29,9
157,503,2020-04-29,2
600,765,2020-04-29,3
869,1482,2020-04-30,6
748,1874,2020-04-30,3
262,1131,2020-04-30,2
123,1981,2020-04-30,2
815,176,2020-04-30,5
627,1371,2020-04-30,6
589,854,2020-04-30,9
805,1212,2020-04-30,2
981,431,2020-04-30,3
431,1305,2020-04-30,9
650,366,2020-04-30,5
822,1547,2020-04-30,8
702,1785,2020-04-30,4
461,1383,2020-04-30,9
329,585,2020-04-30,8
877,1544,2020-04-30,10
173,1981,2020-04-30,7
676,1530,2020-04-30,10
160,1495,2020-04-30,1
178,1917,2020-04-30,6
452,1190,2020-04-30,10
833,1037,2020-04-30,8
595,1938,2020-04-30,5
979,284,2020-04-30,2
561,1699,2020-04-30,10
764,59,2020-04-30,9
328,1017,2020-04-30,9
968,12,2020-04-30,7
173,79,2020-04-30,6
812,997,2020-04-30,5
987,832,2020-04-30,2
448,1569,2020-04-30,8
625,1721,2020-04-30,8
853,340,2020-04-30,1
581,973,2020-04-30,4
524,1475,2020-04-30,4
404,1441,2020-04-30,7
564,542,2020-04-30,6
926,1269,2020-04-30,10
743,1225,2020-04-30,2
251,309,2020-04-30,5
105,1313,2020-04-30,9
934,1681,2020-04-30,6
883,1590,2020-04-30,8
185,1269,2020-05-01,7
410,833,2020-05-01,2
683,1768,2020-05-01,9
716,816,2020-05-01,7
337,482,2020-05-01,10
826,1788,2020-05-01,3
894,541,2020-05-01,10
296,1780,2020-05-01,4
968,539,2020-05-01,4
303,819,2020-05-01,3
274,1747,2020-05-01,2
442,1297,2020-05-01,7
602,316,2020-05-01,8
510,836,2020-05-01,9
295,1926,2020-05-01,8
552,1532,2020-05-01,8
337,322,2020-05-01,2
454,1544,2020-05-01,2
288,55,2020-05-01,2
765,55,2020-05-01,10
410,919,2020-05-01,4
809,56,2020-05-01,1
697,151,2020-05-01,8
117,1547,2020-05-01,9
288,977,2020-05-01,1
650,1545,2020-05-01,4
380,977,2020-05-01,6
280,230,2020-05-01,8
701,726,2020-05-01,7
194,1763,2020-05-01,1
286,1086,2020-05-01,8
518,162,2020-05-01,2
143,1281,2020-05-01,6
596,1520,2020-05-01,1
730,518,2020-05-01,5
491,162,2020-05-01,8
852,1875,2020-05-01,7
733,1392,2020-05-01,4
628,172,2020-05-01,10
708,25,2020-05-01,2
947,1876,2020-05-01,6
637,1341,2020-05-01,1
936,245,2020-05-01,6
858,874,2020-05-01,2
566,857,2020-05-01,8
452,1105,2020-05-02,4
497,911,2020-05-02,7
568,746,2020-05-02,3
668,235,2020-05-02,9
422,532,2020-05-02,9
245,1896,2020-05-02,6
395,67,2020-05-02,9
478,1532,2020-05-02,5
266,373,2020-05-02,2
734,249,2020-05-02,5
509,415,2020-05-02,7
700,56,2020-05-02,7
975,871,2020-05-02,6
339,1598,2020-05-02,5
653,871,2020-05-02,7
437,979,2020-05-02,4
119,661,2020-05-02,7
382,1079,2020-05-02,1
710,677,2020-05-02,4
140,445,2020-05-02,1
856,871,2020-05-02,2
707,143,2020-05-02,5
266,512,2020-05-02,3
256,833,2020-05-02,4
898,544,2020-05-02,3
126,1532,2020-05-02,2
705,712,2020-05-02,7
603,1071,2020-05-02,1
670,940,2020-05-02,2
430,104,2020-05-02,3
547,1566,2020-05-02,4
595,1544,2020-05-02,5
484,1471,2020-05-02,6
151,1704,2020-05-02,3
189,859,2020-05-02,2
521,746,2020-05-02,10
449,1598,2020-05-02,3
478,1421,2020-05-02,2
365,1854,2020-05-02,7
168,1139,2020-05-03,6
746,1598,2020-05-03,1
906,1747,2020-05-03,1
193,1091,2020-05-03,10
379,419,2020-05-03,7
129,1849,2020-05-03,9
346,570,2020-05-03,3
849,1775,2020-05-03,5
352,1076,2020-05-03,2
475,989,2020-05-03,9
249,1434,2020-05-03,6
608,1048,2020-05-03,6
463,1283,2020-05-03,7
179,1854,2020-05-03,9
771,1503,2020-05-03,5
381,1388,2020-05-03,1
771,78,2020-05-03,6
926,142,2020-05-03,5
128,936,2020-05-03,7
488,1926,2020-05-03,1
252,1170,2020-05-03,1
337,557,2020-05-03,1
611,1598,2020-05-03,1
426,1976,2020-05-03,1
207,1591,2020-05-03,1
631,1084,2020-05-03,4
144,1898,2020-05-03,4
516,742,2020-05-03,1
308,444,2020-05-03,3
848,1950,2020-05-03,10
592,822,2020-05-03,7
113,780,2020-05-03,6
590,1048,2020-05-03,3
742,1533,2020-05-03,9
278,617,2020-05-03,9
149,675,2020-05-03,4
170,884,2020-05-03,2
140,648,2020-05-03,10
715,1655,2020-05-03,1
916,1569,2020-05-03,4
668,125,2020-05-03,9
847,150,2020-05-03,2
832,258,2020-05-03,1
992,623,2020-05-03,4
281,195,2020-05-03,4
815,891,2020-05-03,5
267,517,2020-05-03,7
830,205,2020-05-03,7
376,187,2020-05-03,4
599,539,2020-05-03,2
608,6,2020-05-03,10
861,822,2020-05-03,4
173,1519,2020-05-03,5
719,1386,2020-05-03,1
470,1474,2020-05-04,5
184,1940,2020-05-04,4
209,660,2020-05-04,7
193,234,2020-05-04,3
965,388,2020-05-04,1
692,1040,2020-05-04,6
278,719,2020-05-04,2
831,965,2020-05-04,10
922,859,2020-05-04,7
594,185,2020-05-04,1
457,1068,2020-05-04,9
803,319,2020-05-04,5
673,373,2020-05-04,7
726,473,2020-05-04,6
148,1128,2020-05-04,2
107,284,2020-05-04,7
916,1953,2020-05-04,4
140,1117,2020-05-04,7
163,708,2020-05-04,4
684,1785,2020-05-04,3
384,1538,2020-05-04,2
175,368,2020-05-04,1
808,1840,2020-05-04,1
375,124,2020-05-04,8
253,262,2020-05-04,10
447,1368,2020-05-04,7
654,179,2020-05-04,2
166,1532,2020-05-04,1
317,481,2020-05-04,1
123,237,2020-05-04,10
663,399,2020-05-04,9
822,127,2020-05-04,9
699,1181,2020-05-04,7
967,853,2020-05-04,5
290,1763,2020-05-04,6
141,304,2020-05-04,9
516,1844,2020-05-04,3
420,1520,2020-05-04,6
343,1885,2020-05-04,4
897,1068,2020-05-04,1
251,1462,2020-05-04,3
982,1132,2020-05-04,3
231,1006,2020-05-04,3
126,205,2020-05-04,10
820,1182,2020-05-04,10
820,1806,2020-05-04,9
547,4,2020-05-04,10
315,1179,2020-05-04,7
479,142,2020-05-04,8
729,237,2020-05-04,7
276,1829,2020-05-04,2
